,place,date,평균기온(C),최고기온(C),최저기온(C),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량,고객호수,사용량(kWh),전기요금(원),평균판매단가(원/kWh),증감률 (%),생산지수(2015=100)
825,6,6,24.3,34.4,15,66,63.1,2.3,6.2,19203,548075942,51635664685,94.2,-1.1,100.1
826,6,7,28.7,35.9,22.3,67,249.3,1.9,6.7,19267,572302124,64847153493,113.3,3.1,100
827,6,8,29,37.9,21.7,69,203,1.7,5.1,19335,549525836,64760376095,117.8,7.2,94
828,6,9,23,33,13.6,67,96.7,1.6,5.5,19385,540746063,54544533649,100.9,-0.2,92.7
829,6,10,17.2,28.2,6,64,107.5,1.6,,19412,533740792,50726748120,95,10.6,107
830,6,11,8.9,22.8,-2.4,55,39.8,2.1,,19449,561862441,63026760917,112.2,8.4,106.2
831,6,12,3.5,13.3,-4.7,51,5.9,2,,19471,586935196,69938569858,119.2,12.4,109.3
832,6,1,2.8,15.3,-6.2,40,1.7,1.9,,19530,593765623,70508145169,118.7,3.8,102.1
833,6,2,4.5,20.4,-7,54,7,2,,19549,551744311,67060768661,121.5,13,97.3
834,6,3,9.7,26.4,-1.1,51,110.5,2,,19599,576799714,59101496067,102.5,3.8,105.6
835,6,4,15.5,27.9,4.6,48,105,2,,19646,577405120,56568770768,98,4.2,108.2
836,6,5,21.2,37.4,8.5,44,24.4,2.1,,19699,548116491,54126360192,98.7,-0.7,103.6
837,6,6,23.4,33.4,15.4,63,28.2,2.2,,19772,560236957,64965441809,116,4.3,104.4
838,6,7,27,37.5,20.1,68,142.6,1.9,,19882,588864475,73732425290,125.2,5.2,105.2
839,6,8,24.7,33.9,17.3,79,402.8,1.9,,19929,536730615,66879710566,124.6,0,94
840,6,9,22.5,32.3,13.7,68,110.5,1.8,,19977,531973077,56865915718,106.9,1.3,93.9
841,6,10,16.4,26,6.7,64,88.6,1.5,,20011,554552993,54962059423,99.1,-2.7,104.2
842,6,11,10.3,20.5,0,60,45.3,1.5,,20047,554575850,64807970588,116.9,-2.4,103.6
843,6,12,1.2,11.8,-7.4,47,5.5,2.4,,20081,591017973,71677150156,121.3,4.5,114.2
844,6,1,2.3,11.8,-6.1,57,24.1,2,,20111,602778084,72363515012,120.1,-1.8,100.3
845,6,2,3.8,14.7,-8.9,53,14.6,2.3,,20161,566797790,68517687443,120.9,-9.9,87.7
846,6,3,9.2,24.1,-4.8,46,50.5,2.2,,20169,552976500,57498279298,104,1.4,107
847,6,4,14.6,30,3.9,63,82.7,2.3,,20207,580540193,57388963930,98.9,-3.3,104.6
848,6,5,21.7,34.5,9.6,49,34.7,2,,20241,542186860,54100276587,99.8,-4.3,99.2
849,6,6,22.9,35,12.9,66,62.1,2.3,,20283,567417965,67899647266,119.7,-2.4,101.9
850,6,7,25,37,16.8,72,157.5,2.4,6.8,20318,574502720,72911482701,126.9,-3,102
851,6,8,26,38.3,18.3,75,269.5,1.7,5.8,20366,531062904,66646464147,125.5,-4.6,89.7
852,6,9,20.6,30,12.8,77,70.3,1.8,4.9,20405,550710136,58277973132,105.8,2.4,96.1
853,6,10,15.8,26.9,2.8,68,38.1,1.9,2.5,20430,529171929,53073084332,100.3,-0.2,104
854,6,11,11,21.8,-0.3,80,70.9,1.9,7,20442,551341386,64349517614,116.7,-2.2,101.3
855,6,12,4.5,13.5,-5.6,69,33.5,1.9,4.4,20449,573024664,69308398722,121,-7,106.2
856,6,1,-0.2,13.9,-13,58,23.8,2.1,3.7,20455,584305366,69476839089,118.9,-3.7,96.6
857,6,2,3.1,15.9,-6.1,52,15.5,2.4,3.6,20490,555477234,66667475541,120,2.4,89.8
858,6,3,8.8,22.4,-4.6,55,67.5,2.2,4.5,20507,579268671,59510886551,102.7,1.5,108.6
859,6,4,14.9,27.2,4,61,151,2.5,5.2,20523,562355095,55163276940,98.1,-2.4,102.1
860,6,5,20,32.3,8.2,59,65,2.3,4.3,20540,541661699,54087746367,99.9,5,104.2
861,6,6,23.4,33.5,12.3,67,45.7,2.2,6.2,20550,564537116,66626877933,118,3,105
862,6,7,26.4,36.1,19.4,73,307.3,2,7,20575,574331921,71007972777,123.6,-2.2,99.8
863,6,8,27.6,38.1,16.9,65,81.2,2.3,4.2,20598,554833665,69970749599,126.1,5.7,94.8
864,6,9,21.9,32.2,13.1,79,306.5,1.6,7.8,20631,532195249,57482839274,108,0.9,97
865,6,10,16.6,27.6,5.7,75,111.5,1.7,6.4,20647,541374716,54591488549,100.8,2.3,106.4
866,6,11,8.8,20.4,-3,62,11.3,1.9,4.1,20640,577993987,68228903760,118,7.4,108.8
867,6,12,4,16.6,-5.1,58,41,2.1,4.1,20670,593803485,72535891274,122.2,2.4,108.8
868,6,1,1.1,13,-9,52,2.5,2.5,2.8,20684,595113621,72028045102,121,-1.4,95.2
869,6,2,3.2,17.1,-6.2,46,25.7,2.8,3,20695,573406388,70206452163,122.4,11.8,100.4
870,6,3,7.9,20.2,-2.5,50,38.4,2.3,4.2,20746,580856764,60186049878,103.6,0.8,109.5
871,6,4,15.7,31.1,2.1,52,53,2.3,4.2,20758,568665523,56607267221,99.5,4.3,106.5
872,6,5,20.8,35.9,8.5,52,33.1,2.3,4,20755,538078243,54226884951,100.8,2.4,106.7
873,6,6,23.3,36.3,12.2,60,71.5,2.4,5,20778,559063767,67383149246,120.5,-0.3,104.7
874,6,7,28,38.4,19.1,75,105.3,1.9,6.9,20797,574018299,72503684424,126.3,1.5,101.3
875,6,8,26.4,37,15.5,75,171.3,2.2,6.1,20807,552044089,70207426358,127.2,-0.2,94.6
876,6,9,21.5,30.4,9.2,68,97.5,1.8,4.8,20819,571810497,60643825185,106.1,12.9,109.5
877,6,10,16.2,29.1,1.7,71,54.3,1.8,5.8,20839,494536366,50638730169,102.4,-12.5,93.1
878,6,11,7.8,22.2,-3.5,53,0.1,2,3.1,20817,567825340,67199287090,118.3,1.4,110.3
879,6,12,0.7,12.8,-10.2,46,11,2.6,2.9,20818,586777822,71254410589,121.4,-7.8,100.3
880,6,1,-0.9,13.2,-13.9,49,21.1,2.5,3.9,20834,604253040,73243722455,121.2,4.3,99.3
881,6,2,1.3,15,-10.9,40,25.1,2.5,3.6,20860,567793024,69011982972,121.5,-11.1,89.3
882,6,3,9.2,25.9,-2.8,60,98.7,2.3,4.3,20867,552171905,57848712932,104.8,-3.8,105.3
883,6,4,15,32,0.5,52,113,2.6,4.6,20857,553021374,55491518416,100.3,-2,104.4
884,6,5,19.2,32,7.2,62,99.7,2.4,6.1,20847,546931619,54685225043,100,-0.4,106.3
885,6,6,23.6,35.3,13.7,60,121.1,2.2,6.1,20842,551770093,65150095956,118.1,1.1,105.9
886,6,7,28.2,39.2,17.6,66,169.6,2.2,5.1,20824,568324314,72019578107,126.7,0,101.3
887,6,8,27.7,38.7,18.4,68,334.2,2.4,5.8,20817,558475987,70840699643,126.8,5.1,99.4
888,6,9,21,30.4,10.4,71,109,1.9,6.7,20823,538644145,57510062893,106.8,-11.4,97
889,6,10,14.3,25.8,2.8,63,165.1,1.8,3.6,20815,522218517,52713089336,100.9,18.5,110.3
890,6,11,8.8,21.2,-2.7,63,17.2,1.3,3.5,20801,555314912,65585871787,118.1,1.5,111.9
891,6,12,2,16.1,-8.8,50,23.8,2.1,4,20800,568537161,68851669189,121.1,7.2,107.5
896,13,1,-0.8,14,-10.9,66,36.5,1.9,4.8,11762,871218726,66183669006,76,51.4,95.5
897,13,2,3.2,21.3,-9.7,65,96.6,1.8,5.4,11787,776034987,60381677947,77.8,34.9,91.1
898,13,3,6.3,21.5,-3.7,63,69.9,2.4,6.6,11785,880213422,60973634081,69.3,32.1,103.3
899,13,4,10.3,25.1,-1.1,57,84.5,2.4,5.2,11806,909756977,61524208124,67.6,23.7,103.3
900,13,5,18,32.1,3.6,61,88,2.2,5,11824,934185364,61754566260,66.1,25,104.4
901,13,6,23.5,32.9,12.1,65,21.3,1.8,5.9,11888,937366592,62965955807,67.2,19.9,104.9
902,13,7,26.5,35.1,19.6,73,211.2,2.1,6.9,11916,933036552,79910145716,85.6,19.2,105.9
903,13,8,27.7,35.7,21.9,78,660.7,1.9,6.7,11982,916703207,81258680976,88.6,8.1,90.7
904,13,9,23.2,34.5,7.9,72,90.5,1.9,5.6,12018,921481694,65666129090,71.3,2,96.5
905,13,10,15,25.3,-1.6,70,41.5,1.6,4.3,12051,956908263,66998373335,70,15.6,106.5
906,13,11,7.9,18.8,-3.2,59,15.9,1.9,3,12076,944353193,78426880951,83,10.4,103.9
907,13,12,1.6,17.6,-10.3,64,45.7,2.1,4.3,12134,1008553064,83201606113,82.5,17.2,110.1
908,13,1,-4.9,5.1,-13.4,63,4.5,1.8,3.7,12223,1056233628,86185651725,81.6,12.8,107.8
909,13,2,2.1,17.3,-9.7,68,58.4,1.5,3.9,12221,957151632,78890311778,82.4,1.1,92.1
910,13,3,4.5,19.6,-5.7,54,23.5,2.3,3,12230,1091397332,76569818060,70.2,10,113.7
911,13,4,11.7,26.1,0.3,57,80.8,2.4,4.6,12248,1058109901,74551001388,70.5,5.5,109
912,13,5,18.8,30.8,6.4,60,122.8,2.1,5.8,12267,1107277627,75747653770,68.4,4,108.5
913,13,6,23.4,33.6,13.2,67,151.8,2.2,6.2,12227,1103174935,77414569736,70.2,9.9,115.2
914,13,7,26.4,34.8,18.4,78,467,2.1,7.8,12270,1135654526,97957290448,86.3,1.2,107.2
915,13,8,26,36.2,16.5,80,477.8,1.7,8,12282,1060812868,98734644070,93.1,15.6,104.9
916,13,9,21.9,33.3,10.8,72,71.2,1.7,4.8,12307,1084163833,80350444596,74.1,9.7,105.8
917,13,10,14.2,26.3,0.6,68,34.6,1.5,4.3,12339,1134186804,82491790104,72.7,9.7,116.8
918,13,11,12.2,28,-1.1,69,118.9,1.7,5.7,12387,1118874080,99456793031,88.9,10,114.3
919,13,12,1.1,11.4,-9.3,63,10.5,1.6,5.3,12428,1133812179,1.08942E+11,96.1,3.3,113.8
920,13,1,-0.9,10.5,-10.1,63,20,1.7,5.3,12524,1116354794,1.06557E+11,95.5,-6.3,101
921,13,2,-0.2,13.9,-11.6,54,5.2,1.8,5,12544,1070936330,1.06111E+11,99.1,14.6,105.6
922,13,3,5.9,21.7,-5.8,62,78,2.1,5.4,12574,1156047224,91068388085,78.8,0.4,114.1
923,13,4,13.5,31.1,-1.3,55,51.5,2.5,4.7,12592,1129906012,87993409199,77.9,-1.7,107.2
924,13,5,19.7,31.1,9.8,57,32,1.7,4.5,12614,1153071162,89502710321,77.6,2.9,111.7
925,13,6,23.7,33.1,14.4,63,77.4,2,6.3,12640,1141493539,89519325764,78.4,-3.4,111.2
926,13,7,26.7,36,19.9,76,300,1.9,7.2,12662,1172689153,1.10921E+11,94.6,-3.5,103.4
927,13,8,27.7,38.3,17.9,74,405.5,2.1,7,12693,1060123380,1.12469E+11,106.1,-13,91.2
928,13,9,21.2,31.2,12.3,76,209.1,1.6,6,12719,1109644562,94379692193,85.1,-3.8,101.7
929,13,10,15.2,27.1,3.1,67,59.2,1.5,3.4,12752,1029242878,87762904666,85.3,-11.3,103.6
930,13,11,7.3,19.2,-2.4,64,54.7,1.9,5.2,12775,952659695,1.02802E+11,107.9,-6.6,106.8
931,13,12,-0.9,10.8,-12.7,71,67.1,1.7,5,12798,1000006976,1.04561E+11,104.6,-10.1,102.3
932,13,1,-1.3,14.1,-15.3,68,25.5,1.5,4.4,12816,1035043317,1.12425E+11,108.6,7.3,108.4
933,13,2,1.3,20.5,-11.7,60,45.5,2,4.9,12807,953218515,1.06455E+11,111.7,-12,92.9
934,13,3,7,28.2,-4.2,56,72.5,2.1,3.5,12810,1144104230,1.00197E+11,87.6,-7.5,105.6
935,13,4,11,28.5,0.2,59,89,2.4,4.9,12855,1143639095,1.00369E+11,87.8,-1.5,105.6
936,13,5,18.9,32.3,5.2,62,90,1.9,4.4,12866,1157313223,1.0083E+11,87.1,-5.4,105.7
937,13,6,23.9,33.8,14,73,106.4,1.6,6.4,12899,1141140559,98845182502,86.6,-8.5,101.8
938,13,7,27.8,35.9,21.8,76,349.8,2.3,7.7,12929,1129754993,1.2439E+11,110.1,-3.1,100.2
939,13,8,28.5,37.8,19.6,75,278.5,1.6,5,12955,997837359,1.1117E+11,111.4,9.2,99.6
940,13,9,22.4,33.4,9,72,83.4,1.4,5.1,12993,1051293357,94001957829,89.4,-7.2,94.4
941,13,10,16.3,29.5,3.9,70,25.6,1.5,3.5,13009,1160659936,1.00295E+11,86.4,7.3,111.2
942,13,11,8,24.4,-2.3,68,76.4,1.6,5.2,13070,1160424540,1.27458E+11,109.8,2.3,109.2
943,13,12,2.2,14.3,-7.6,69,22.1,1.7,5,13104,1186895872,1.34091E+11,113,6.3,108.8
944,13,1,1.1,13.7,-9.7,59,6.6,1.5,3.7,13148,1194990961,1.32357E+11,110.8,-5.5,102.4
945,13,2,3.6,19.3,-7.7,57,2.2,1.4,5.1,13173,1087911333,1.25195E+11,115.1,6.8,99.2
946,13,3,8.3,25.9,-5.3,61,95.8,1.6,4.3,13178,1199578745,1.09025E+11,90.9,1.4,107.1
947,13,4,14,27.2,0.4,57,79.7,1.4,4.7,13205,1188256373,1.10253E+11,92.8,1.5,107.2
948,13,5,19.2,34.8,5.4,56,39.6,1.7,3.3,13251,1207942536,1.08316E+11,89.7,-2,103.5
949,13,6,23,32.1,14.6,70,89.4,1.5,6.7,13287,1196053225,1.31773E+11,110.2,-1.3,100.5
950,13,7,25.8,36,18.9,81,222.5,1.4,7.6,13336,1231220605,1.42478E+11,115.7,14.3,114.5
951,13,8,24.5,33,17.1,85,355.5,1.3,8.1,13393,1101001270,1.26048E+11,114.5,-8.3,91.3
952,13,9,21.9,31.5,13,74,88.1,1.2,5.2,13421,1114464585,1.03329E+11,92.7,-1.7,92.8
953,13,10,15.9,30,3.3,69,101.1,1.2,3.5,13463,1182416539,1.06706E+11,90.2,-3.9,106.9
954,13,11,9.3,19,-1.4,73,75,1.1,5,13487,1144153208,1.28824E+11,112.6,-6.3,102.3
955,13,12,0.2,10.7,-8.7,71,51.3,1.4,5.2,13522,1182120645,1.34862E+11,114.1,1.3,110.2
956,13,1,1,13.2,-9,67,41.5,1.3,4.6,13545,1205277833,1.42388E+11,118.1,-2.2,100.2
957,13,2,2.5,13.3,-10.1,62,15.8,1.6,5.2,13603,1045478173,1.20367E+11,115.1,-11.5,87.8
958,13,3,7.2,23.4,-5.7,51,30.5,1.6,3.5,13587,1177515373,1.08963E+11,92.5,0.6,107.7
959,13,4,13.9,27.2,2.7,64,93.3,1.6,5.7,13601,1180543455,1.09216E+11,92.5,-0.7,106.4
960,13,5,19.2,33.2,4.9,55,40.6,1.7,4.4,13626,1183526146,1.09745E+11,92.7,-1.7,101.8
961,13,6,22.7,33.6,12.7,70,124.7,1.5,6.8,13663,1134445711,1.29211E+11,113.9,6.8,107.3
962,13,7,25.1,34.2,17,83,121.9,1.7,7.2,13750,1058330452,1.27844E+11,120.8,-10.8,102.1
963,13,8,25.9,35.3,19.3,79,49,1.6,5.7,13821,1067966246,1.24186E+11,116.3,1.3,92.5
964,13,9,21.6,31.7,13.7,72,36.7,1.6,3.9,13880,1140205333,1.06322E+11,93.2,2,94.7
965,13,10,16.1,26.1,2.1,74,98.1,1.7,3.2,13907,1150264777,1.05048E+11,91.3,-5.8,100.7
966,13,11,10.9,21.4,-2.1,84,102.8,1.4,7.4,13958,1105300163,1.25687E+11,113.7,-4.5,97.7
967,13,12,4.4,14.1,-4.8,75,58.6,1.6,5.7,14022,1027913617,1.25996E+11,122.6,-8.3,101.1
968,13,1,-0.2,14,-13,72,25.2,1.7,5.8,14003,1216801088,1.30714E+11,107.4,-2.8,97.4
969,13,2,2.5,21.9,-7.9,64,31.6,2.4,4.7,13985,1066263043,1.21131E+11,113.6,-0.3,87.5
970,13,3,7.6,22.9,-6.1,62,67,1.9,4,14012,1200794936,1.10911E+11,92.4,-4.2,103.2
971,13,4,14.6,26.4,5.2,69,144.2,1.9,5.2,14047,1143724139,1.04127E+11,91,-11.1,94.6
972,13,5,19.2,30.1,9.6,67,84.3,2.1,4.6,14107,1165175677,1.05453E+11,90.5,-2.2,99.6
973,13,6,22.8,31.3,15.7,80,95.8,1.6,6.4,14163,1110779059,1.27298E+11,114.6,-7.1,99.7
974,13,7,26.5,34.5,20.4,83,251.8,1.7,6.6,14222,1177399048,1.36365E+11,115.8,-4.7,97.3
975,13,8,27.4,36.2,16.2,76,35.8,1.7,4.8,14277,1134188324,1.3273E+11,117,-6.7,86.3
976,13,9,22.6,32.5,13.9,79,145.4,1.4,6.5,14305,1122883596,1.04896E+11,93.4,-8.2,86.9
977,13,10,16.5,29.8,3.3,78,152.3,1.4,6.7,14330,1150435613,1.04938E+11,91.2,-2.3,98.4
978,13,11,8.6,21.1,-2.1,69,37.5,1.7,4.4,14387,1141274817,1.31029E+11,114.8,7.8,105.3
979,13,12,3.8,16.9,-6.5,70,46.8,1.8,4.8,14443,1177435282,1.36451E+11,115.9,6.2,107.4
980,13,1,0.8,13.7,-9.7,67,13.4,1.8,4.4,14475,1146841598,1.29078E+11,112.6,-2.9,94.6
981,13,2,1.9,15.7,-6.5,62,52.6,2.1,4,14507,1103010376,1.28085E+11,116.1,9,95.4
982,13,3,6.5,19.3,-3,60,24.1,2,4.2,14514,1211794726,1.11463E+11,92,1.7,105
983,13,4,14,28.7,1.6,63,57.8,2,4.1,14547,1144270958,1.04902E+11,91.7,5.8,100.1
984,13,5,18.8,30.3,9.7,64,51.5,1.8,3.7,14580,1171966402,1.06405E+11,90.8,2.1,101.7
985,13,6,22.3,33,11.5,70,100,1.7,5.1,14608,1138106536,1.30797E+11,114.9,4,103.7
986,13,7,27.1,34.3,21.6,88,216.4,1.3,7.5,14627,1141856200,1.33032E+11,116.5,3.4,100.6
987,13,8,26.2,35.1,16.3,80,272.3,1.3,5.9,14659,1153467488,1.3435E+11,116.5,10.2,95.1
988,13,9,21.4,30.7,10.9,77,91.9,1.4,4.7,14698,1176350876,1.09773E+11,93.3,18.8,103.2
989,13,10,16,28,2.4,77,28.2,1.4,4.8,14747,1101501757,99041929201,89.9,-9.8,88.8
990,13,11,7.5,22.1,-3.1,68,3.1,1.7,3.7,14771,1114999567,1.27786E+11,114.6,-2.7,102.5
991,13,12,1,14.1,-9.4,64,36.5,1.8,5.1,14811,1175224755,1.32476E+11,112.7,-11,95.6
992,13,1,-1.5,10.1,-15,68,28.4,1.7,4.7,14863,1193228966,1.35708E+11,113.7,4.3,98.7
993,13,2,0.4,14.7,-11.6,54,21.5,1.9,4.5,14860,1045527692,1.19216E+11,114,-11.1,84.8
994,13,3,9,24.6,-4.8,74,98,1.9,4.6,14915,1126042846,1.04259E+11,92.6,-5,99.8
995,13,4,14,28.4,0,69,98.7,2,4.8,14957,1142006130,1.04291E+11,91.3,-2.8,97.3
996,13,5,18.9,30.3,7.8,77,122.1,1.8,5.7,15002,1181541303,1.058E+11,89.5,-0.5,101.2
997,13,6,23.1,34.8,15.2,79,137.2,1.5,5.6,15021,1145526280,1.27289E+11,111.1,-3.8,99.8
998,13,7,27.8,36.8,18.3,84,169.1,1.5,4.8,15061,1064729949,1.25055E+11,117.5,-5.4,95.2
999,13,8,28.6,38.9,19.8,81,368.9,1.8,5.7,15118,1059012398,1.236E+11,116.7,-4.4,90.9
1000,13,9,21.7,31,10.4,81,101.8,1.5,5.8,15147,1115230403,1.008E+11,90.4,-14.4,88.3
1001,13,10,13.9,26.7,4.4,78,123.2,1.7,4,15178,1172753988,1.0289E+11,87.7,14,101.2
1002,13,11,9.2,19.5,-0.6,76,35,1.4,3.8,15220,1128932989,1.25775E+11,111.4,-6.7,95.6
1003,13,12,2,19.6,-9.6,68,28.6,1.6,5.1,15251,1121290975,1.24184E+11,110.8,-4.3,91.5
1008,10,1,1.5,15.9,-8.1,47,17,2.5,2.5,5087,1899248453,1.36813E+11,72,20.8,89.1
1009,10,2,4.4,20.9,-5.5,64,108,2.2,5.2,5107,1693008438,1.23869E+11,73.2,-0.6,81.6
1010,10,3,7,22.2,-2.6,67,98.9,2.8,6.5,5117,1874151621,1.20686E+11,64.4,4.4,93.5
1011,10,4,10.8,22.2,0.7,63,112.8,2.5,6,5126,1856788148,1.22441E+11,65.9,8.5,97.2
1012,10,5,17.6,30.9,5.9,68,137.3,2.4,5.6,5123,1922022761,1.19576E+11,62.2,4.9,94.4
1013,10,6,22.2,33,11.9,72,40.1,1.8,5.9,5139,1892292651,1.22037E+11,64.5,0.4,96.2
1014,10,7,25.4,34.4,18.8,80,266.8,2.2,7,5142,1924827865,1.60123E+11,83.2,-0.6,93.6
1015,10,8,27.8,35.4,22.4,79,114.5,2.3,5.9,5148,1942977335,1.65579E+11,85.2,8.2,89.3
1016,10,9,22.7,33.6,11.8,76,182,2,5.6,5160,1913819747,1.27167E+11,66.4,-2.1,92.6
1017,10,10,16.6,25.9,4.3,71,38.5,2.1,5.2,5189,1897087097,1.27629E+11,67.3,6.6,97.5
1018,10,11,9,20.7,-2.1,55,15.5,1.9,2.2,5199,1924093826,1.54507E+11,80.3,2,98.8
1019,10,12,3.3,19.8,-8.5,53,30.2,2.4,2.8,5220,2009072400,1.59566E+11,79.4,2.5,100.8
1020,10,1,-1.9,8.8,-13.5,42,10.5,2.9,2.3,5234,2045294980,1.60036E+11,78.2,14.2,101.8
1021,10,2,4.3,19.9,-6.3,65,76.1,1.9,5.2,5233,1753003454,1.38509E+11,79,0.3,81.9
1022,10,3,6.7,21,-3.5,46,18.5,2.6,2.8,5247,1987663412,1.3327E+11,67,8,101
1023,10,4,12.6,26.3,1.6,60,83.6,2.6,4.3,5271,2016639098,1.35576E+11,67.2,5.7,102.7
1024,10,5,17.2,27.4,7.8,70,114.8,2.5,6.1,5298,2054365328,1.34849E+11,65.6,5.7,99.7
1025,10,6,22,33,13.8,75,293.5,2.3,6.8,5330,2090526246,1.391E+11,66.5,5.9,101.9
1026,10,7,25.2,34.2,18.2,79,284.8,2.4,7.1,5343,2158550155,1.82306E+11,84.5,11.8,104.7
1027,10,8,25.3,34.6,17.5,82,71,2.2,7.7,5360,2046873442,1.83097E+11,89.5,4.6,93.4
1028,10,9,21.8,32.9,11.8,75,96.5,2.5,5.7,5401,2054264750,1.44035E+11,70.1,7.7,99.7
1029,10,10,15.8,28.2,3.5,69,71,1.8,4.7,5393,2083821004,1.44904E+11,69.5,8,105.2
1030,10,11,12.3,23.1,-0.2,70,93.9,1.8,5.7,5401,2045658450,1.77448E+11,86.7,5.4,104.1
1031,10,12,3.2,13.6,-6.9,51,19,2.6,3.5,5431,2083100282,1.96671E+11,94.4,8,108.9
1032,10,1,1.6,11.4,-8.9,52,74.2,2.6,4.1,5437,2121309227,1.94172E+11,91.5,0.7,102.5
1033,10,2,1.5,14.5,-11.6,53,12,2.4,4.5,5457,2026454227,1.92317E+11,94.9,28.5,105.2
1034,10,3,7.5,19.9,-3.3,63,103.2,2.6,5.4,5484,2153786677,1.60393E+11,74.5,12.9,114.1
1035,10,4,14.1,27.7,1.8,62,150.5,2.7,4.4,5533,2029215499,1.51643E+11,74.7,2.7,105.5
1036,10,5,18.4,30.4,9.5,67,38.1,2.1,5.3,5575,2158177667,1.61594E+11,74.9,10.3,110
1037,10,6,21.2,30,14.3,74,76.4,2.4,7.5,5618,2113658145,1.60133E+11,75.8,7.2,109.2
1038,10,7,26.1,35.4,18.7,75,221,2,6.9,5634,2202607419,2.0989E+11,95.3,1.3,106
1039,10,8,26.8,34.7,19,75,220.4,2.7,7.4,5655,2093839432,2.17043E+11,103.7,-0.2,93.3
1040,10,9,21.1,30.7,12.2,73,392.6,2.2,5.6,5673,2130107884,1.74723E+11,82,4.5,104.2
1041,10,10,16.1,25.5,7,62,40.6,2.1,3.6,5681,2167597140,1.66248E+11,76.7,4,109.5
1042,10,11,8.9,19.7,-1.4,53,65.9,2,3.7,5688,2101219565,2.12379E+11,101.1,5.3,109.7
1043,10,12,1.3,13.9,-9.4,52,63.2,1.8,3.8,5706,2217952141,2.15607E+11,97.2,5.1,114.4
1044,10,1,0.9,15.1,-10.2,49,22,1.8,3,5711,2219587355,2.27036E+11,102.3,11.6,114.4
1045,10,2,3.4,17.7,-12.2,48,26.4,1.7,4.4,5729,1944756677,2.03339E+11,104.6,-5.4,99.5
1046,10,3,9.4,24.6,-2.5,54,78,1.9,3.6,5739,2050378821,1.7169E+11,83.7,-8.1,104.9
1047,10,4,12.1,25.5,2.1,53,86.5,2.1,4.6,5761,2081490282,1.76036E+11,84.6,0.1,105.6
1048,10,5,18.4,33,7.5,62,155.1,1.8,4.9,5766,2183269406,1.82537E+11,83.6,-2.3,107.5
1049,10,6,22,32,13.9,73,79.9,1.5,6.8,5783,2202685739,1.821E+11,82.7,0.5,109.7
1050,10,7,27.8,35.8,21.5,67,130.1,2.6,6.5,5819,2270181357,2.41755E+11,106.5,-1.3,104.6
1051,10,8,29,38.8,20.3,69,47.7,2.1,4.6,5847,2148188282,2.2454E+11,104.5,1.6,94.8
1052,10,9,22.8,32.5,13.7,72,49.6,2.1,5.4,5825,2250405272,1.87158E+11,83.2,-11.2,92.5
1053,10,10,17.7,27.4,6.4,68,129.9,2.3,5,5833,2267336048,1.87684E+11,82.8,0.3,109.7
1054,10,11,9.8,23.3,-2.2,55,40.9,2.2,2.7,5842,2203162551,2.35881E+11,107.1,-1.5,108
1055,10,12,4.3,15.4,-4.1,52,12.2,2.5,2.6,5864,2291003578,2.47656E+11,108.1,-6.7,106.7
1056,10,1,3.9,16.5,-5.2,44,8.6,2.3,2.4,5901,2222532029,2.3907E+11,107.6,-9.7,103.3
1057,10,2,4.8,19.5,-6.4,68,98.5,2.4,6.4,5918,2014621200,2.23888E+11,111.1,-3.1,96.4
1058,10,3,9.5,24.8,-1.1,60,122.4,2.5,4.7,5921,2248137748,1.94707E+11,86.6,5.9,111.1
1059,10,4,14.4,28.3,3.9,59,91.2,2.2,4.6,5938,2187498835,1.92293E+11,87.9,3.6,109.5
1060,10,5,19.9,32.9,7.5,55,45.7,2.5,3.9,5937,2206581997,1.91055E+11,86.6,2.6,110.3
1061,10,6,21.7,32.8,14.5,74,73.6,2.1,6.9,5947,2158054201,2.3339E+11,108.1,-4.1,105.2
1062,10,7,25.9,34.9,19,77,96.9,2.2,6.7,5962,2286035755,2.57424E+11,112.6,1,105.6
1063,10,8,24.3,33.6,17.7,84,577.5,2.2,8.3,5976,2205874027,2.39467E+11,108.6,-4.7,90.3
1064,10,9,21.9,31.9,14.9,75,113.2,1.9,5.6,5984,2142818537,1.85526E+11,86.6,-1.7,90.9
1065,10,10,16.7,26.7,7.6,70,120.3,2.3,4.6,5993,2236405885,1.91774E+11,85.8,-5.8,103.4
1066,10,11,11.3,21.1,1.1,63,44.3,1.7,4.2,6015,2134640843,2.32222E+11,108.8,-5.6,102
1067,10,12,2.6,13.5,-6.5,45,6.5,2.6,3,6020,2280289791,2.48318E+11,108.9,4.6,111.6
1068,10,1,3.5,12.7,-5.2,51,26.3,2.3,3.5,6026,2248509343,2.4413E+11,108.6,0.4,103.7
1069,10,2,4.5,16.4,-8.2,51,20.4,2.3,3.7,6046,2010920310,2.16347E+11,107.6,-3.2,93.4
1070,10,3,8.9,22.3,-4.3,49,51.7,2.4,3,6058,2147410808,1.87795E+11,87.5,2,113.3
1071,10,4,13.8,29.2,3.8,64,122.9,2.4,6.3,6084,2193140334,1.91579E+11,87.4,-0.1,109.4
1072,10,5,20,32.7,9.7,54,98.3,2.2,4.3,6092,2235075028,1.90325E+11,85.2,-10.3,99
1073,10,6,21.5,32.6,12,78,77,2.1,7.3,6117,2198170280,2.43414E+11,110.7,0.3,105.6
