,date,place,usage,고객호수,사용량(kWh),전기요금(원),평균판매단가(원/kWh),평균기온(C),최고기온(C),최저기온(C),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량
0,201001,강원도,농사용,55733,33990886,1507072548,44.3,-5.0,8.2,-19.4,66.0,40.8,1.0,3.8
1,201002,강원도,농사용,55637,34317285,1521621687,44.3,1.2,20.0,-11.5,62.0,62.1,1.2,5.1
2,201003,강원도,농사용,78951,29989945,1336019001,44.5,4.6,18.8,-4.0,63.0,78.2,1.6,6.6
3,201004,강원도,농사용,56171,30179421,1346807230,44.6,10.0,25.3,-1.4,51.0,58.5,1.7,5.5
4,201005,강원도,농사용,56636,26023955,1175967384,45.2,17.8,31.4,3.3,57.0,78.0,1.4,5.5
5,201006,강원도,농사용,57442,26764150,1185814016,44.3,23.4,33.7,8.8,63.0,86.6,1.1,5.5
6,201007,강원도,농사용,58007,25980296,1190761594,45.8,26.1,34.2,19.2,74.0,174.8,1.1,7.9
7,201008,강원도,농사용,58558,30136552,1358339065,45.1,27.1,36.0,21.6,78.0,269.9,1.1,7.8
8,201009,강원도,농사용,59498,35772835,1573886322,44.0,21.1,34.2,7.2,76.0,550.2,0.9,6.2
9,201010,강원도,농사용,60231,32020405,1468397584,45.9,13.7,24.9,-1.9,69.0,24.7,0.8,4.8
10,201011,강원도,농사용,83557,42950811,1701030852,39.6,5.8,18.5,-5.5,54.0,19.5,1.1,3.2
11,201012,강원도,농사용,60322,32163495,1448515535,45.0,-1.6,16.0,-14.2,59.0,18.9,1.4,4.3
12,201101,강원도,농사용,60226,36265975,1596403000,44.0,-7.7,1.9,-18.6,55.0,11.0,1.2,2.5
13,201102,강원도,농사용,60183,35062277,1556793162,44.4,0.8,14.3,-10.8,58.0,42.4,1.1,4.6
14,201103,강원도,농사용,83511,30225234,1366396511,45.2,3.7,18.7,-7.1,50.0,38.5,2.0,3.5
15,201104,강원도,농사용,61129,28554026,1304462656,45.7,11.1,23.7,1.1,53.0,163.1,1.9,5.0
16,201105,강원도,농사용,61941,24484193,1139404562,46.5,18.3,29.8,8.0,56.0,109.1,1.7,5.8
17,201106,강원도,농사용,62684,25449205,1157329306,45.5,22.8,33.7,14.0,64.0,364.8,1.6,6.2
18,201107,강원도,농사용,63303,24594173,1151251242,46.8,25.5,35.3,18.7,78.0,882.0,1.3,8.3
19,201108,강원도,농사용,64053,28473960,1334028216,46.9,25.9,35.4,17.5,75.0,369.8,1.3,7.7
20,201109,강원도,농사용,64795,33445460,1527066511,45.7,20.5,33.0,8.7,68.0,96.7,1.2,4.8
21,201110,강원도,농사용,65157,31524130,1473862623,46.8,12.1,22.6,-0.9,69.0,44.6,1.1,4.4
22,201111,강원도,농사용,88007,40228668,1651460826,41.1,9.6,25.5,-5.1,64.0,55.0,1.4,6.0
23,201112,강원도,농사용,65238,31632538,1444710258,45.7,-2.0,9.3,-13.8,57.0,11.0,1.3,4.0
24,201201,강원도,농사용,65193,36105700,1610830555,44.6,-3.9,9.3,-14.8,58.0,10.5,1.2,4.1
25,201202,강원도,농사용,65176,37079696,1651201516,44.5,-2.6,12.4,-20.5,48.0,2.1,1.5,3.5
26,201203,강원도,농사용,88005,34953679,1570654493,44.9,4.9,18.6,-7.2,53.0,50.9,2.0,5.7
27,201204,강원도,농사용,66002,32445801,1477797471,45.5,12.4,28.6,-1.7,52.0,125.1,2.0,4.8
28,201205,강원도,농사용,66736,28290097,1320243346,46.7,18.7,29.4,7.7,53.0,27.7,1.6,4.9
29,201206,강원도,농사용,67743,30949460,1380413919,44.6,23.6,33.0,13.2,56.0,70.5,1.8,6.0
30,201207,강원도,농사용,68541,31012645,1422250672,45.9,25.6,34.4,17.6,73.0,449.6,1.5,7.4
31,201208,강원도,농사용,69459,38327346,1730706636,45.2,26.5,37.1,17.6,71.0,338.1,1.8,7.2
32,201209,강원도,농사용,70792,44658159,2054858780,46.0,19.5,30.7,7.9,74.0,156.1,1.3,6.4
33,201210,강원도,농사용,71543,37955818,1809375651,47.7,13.2,25.0,1.3,66.0,53.1,1.2,3.7
34,201211,강원도,농사용,94039,50291792,2065724958,41.1,4.3,15.9,-5.9,64.0,44.5,1.5,5.0
35,201212,강원도,농사용,71492,38935609,1821669835,46.8,-4.9,7.8,-16.2,64.0,50.3,1.3,3.7
36,201301,강원도,농사용,71262,42499124,1951201357,45.9,-4.9,13.2,-20.3,64.0,20.4,1.2,4.5
37,201302,강원도,농사용,71326,41168506,1932751198,46.9,-1.3,15.1,-17.0,54.0,41.8,1.5,4.7
38,201303,강원도,농사용,92725,36736674,1766664275,48.1,5.4,24.5,-5.7,58.0,49.1,1.7,3.7
39,201304,강원도,농사용,71586,36630746,1766826084,48.2,9.8,26.8,-1.2,62.0,82.0,2.1,5.6
40,201305,강원도,농사용,72490,32486886,1583043544,48.7,18.3,31.2,6.0,64.0,82.6,1.6,4.8
41,201306,강원도,농사용,73613,33899050,1623779704,47.9,23.9,32.6,13.4,71.0,199.2,1.4,5.8
42,201307,강원도,농사용,74529,33188400,1660241909,50.0,26.0,32.5,20.8,82.0,642.2,1.6,8.2
43,201308,강원도,농사용,75636,41561149,2003560056,48.2,26.9,34.1,19.6,78.0,153.5,1.3,5.8
44,201309,강원도,농사용,76540,47364349,2248962512,47.5,20.5,30.4,8.7,78.0,138.3,1.2,5.9
45,201310,강원도,농사용,76787,41685062,2050396828,49.2,14.2,27.7,1.9,74.0,12.8,1.2,3.3
46,201311,강원도,농사용,98639,51150979,2250311340,44.0,4.9,21.4,-7.6,72.0,48.7,1.4,4.2
47,201312,강원도,농사용,76852,40392285,2021433266,50.0,-1.2,9.9,-12.6,76.0,30.5,1.1,4.3
48,201401,강원도,농사용,76700,43241868,2132927411,49.3,-1.8,8.2,-13.1,67.0,15.4,1.0,3.7
49,201402,강원도,농사용,76684,43064702,2112907426,49.1,1.3,15.1,-10.4,65.0,32.2,1.3,4.4
50,201403,강원도,농사용,98475,39358054,1954430993,49.7,7.3,24.5,-5.6,60.0,17.8,1.7,4.1
51,201404,강원도,농사용,77543,36775170,1856351284,50.5,13.8,26.7,-1.0,58.0,47.6,1.5,4.7
52,201405,강원도,농사용,78445,35814936,1784150313,49.8,19.0,34.1,5.1,58.0,35.2,1.9,3.2
53,201406,강원도,농사용,79333,37782648,1850979061,49.0,22.9,31.9,15.0,68.0,40.1,1.6,7.0
54,201407,강원도,농사용,79908,38174129,1893043876,49.6,26.2,35.9,18.3,71.0,117.8,1.6,7.0
55,201408,강원도,농사용,80587,46934390,2286133051,48.7,24.6,35.1,17.1,79.0,258.2,1.4,7.6
56,201409,강원도,농사용,81226,50204481,2461183847,49.0,21.3,31.2,11.5,72.0,79.7,1.2,4.8
57,201410,강원도,농사용,81523,46743596,2315693393,49.5,14.1,27.5,1.6,71.0,116.8,1.2,3.2
58,201411,강원도,농사용,103382,61499735,2651711063,43.1,7.6,17.6,-3.0,71.0,21.5,1.1,4.6
59,201412,강원도,농사용,81542,43748215,2186221480,50.0,-3.1,9.7,-14.7,64.0,19.0,1.4,3.6
60,201501,강원도,농사용,81390,46499518,2303025754,49.5,-1.0,9.1,-12.7,68.0,16.8,1.2,4.2
61,201502,강원도,농사용,81298,45434429,2256426939,49.7,1.3,13.6,-13.1,63.0,16.8,1.6,
62,201503,강원도,농사용,103185,42448050,2090347248,49.2,6.7,22.8,-7.2,47.0,23.0,1.7,
63,201504,강원도,농사용,82174,41949371,2092496956,49.9,13.5,27.6,2.7,61.0,106.6,1.7,
64,201505,강원도,농사용,83016,38801160,1937175624,49.9,19.9,33.0,6.7,55.0,32.0,1.8,
65,201506,강원도,농사용,83964,42005407,2047467583,48.7,23.8,35.0,11.8,63.0,177.0,1.6,
66,201507,강원도,농사용,84966,41485013,2067970468,49.8,26.2,36.3,14.9,72.0,196.3,1.7,
67,201508,강원도,농사용,85733,50030213,2453165611,49.0,26.2,37.0,16.4,74.0,101.5,1.4,
68,201509,강원도,농사용,86454,56085931,2720375851,48.5,20.7,29.2,12.5,67.0,36.6,1.1,
69,201510,강원도,농사용,86765,49904802,2499093526,50.1,14.6,25.2,-1.2,68.0,56.0,1.0,
70,201511,강원도,농사용,109019,68008471,2908784868,42.8,9.2,19.8,-4.0,79.0,111.4,1.0,
71,201512,강원도,농사용,86937,46112191,2352458436,51.0,1.7,11.1,-10.1,70.0,29.8,0.8,
72,201601,강원도,농사용,86894,48996291,2434189023,49.7,-2.5,10.6,-15.9,57.0,1.6,1.0,
73,201602,강원도,농사용,86898,50826601,2506863850,49.3,0.8,17.3,-10.8,57.0,45.8,1.2,
74,201603,강원도,농사용,109196,46745872,2328637228,49.8,7.1,20.3,-9.8,51.0,36.5,1.1,
75,201604,강원도,농사용,87890,43917327,2205291303,50.2,14.8,30.0,4.6,51.0,71.5,1.4,
76,201605,강원도,농사용,88659,40001658,2051507942,51.3,19.3,30.7,8.6,53.0,87.4,1.3,
77,201606,강원도,농사용,89597,43755812,2176659479,49.7,23.6,32.4,13.7,58.0,35.8,1.2,
78,201607,강원도,농사용,90328,44010301,2233167958,50.7,25.7,33.8,19.1,71.0,360.1,1.1,
79,201608,강원도,농사용,91035,55237254,2698416824,48.9,27.0,35.7,13.6,64.0,49.4,1.2,
80,201609,강원도,농사용,91710,63322960,3042203801,48.0,21.8,30.3,11.0,68.0,47.1,1.0,
81,201610,강원도,농사용,92052,51915156,2612396162,50.3,15.1,28.4,1.3,70.0,81.4,0.9,
82,201611,강원도,농사용,114439,66403939,2933148250,44.2,6.7,19.0,-5.9,64.0,24.3,0.8,
83,201612,강원도,농사용,92181,50193843,2537050937,50.5,0.8,14.2,-11.1,66.0,33.7,0.8,
84,201701,강원도,농사용,92149,51564183,2570473579,49.8,-2.2,12.2,-15.2,60.0,16.2,0.8,
85,201702,강원도,농사용,92091,53347998,2639528373,49.5,-0.1,12.6,-11.4,56.0,17.5,1.1,
86,201703,강원도,농사용,114498,48232296,2418554741,50.1,5.6,17.6,-5.0,50.0,22.7,1.1,
87,201704,강원도,농사용,93001,48184004,2401106508,49.8,13.6,27.8,1.4,48.0,38.1,1.4,
88,201705,강원도,농사용,93828,45160504,2252082350,49.9,18.8,29.7,7.9,50.0,30.1,1.3,
89,201706,강원도,농사용,94882,48750799,2389139661,49.0,22.1,34.0,11.8,55.0,73.7,1.2,
90,201707,강원도,농사용,95786,48958256,2461669980,50.3,25.7,33.0,20.9,75.0,505.6,0.9,
91,201708,강원도,농사용,96539,56714184,2816060480,49.7,24.2,34.8,14.1,73.0,273.6,1.0,
92,201709,강원도,농사용,97212,60558343,2994326336,49.4,19.5,28.3,8.5,67.0,16.0,0.9,
93,201710,강원도,농사용,97404,53205323,2695333120,50.7,14.6,25.5,-0.6,66.0,15.9,0.7,
94,201711,강원도,농사용,120016,69742288,3094741856,44.4,5.1,18.5,-6.5,59.0,35.2,0.8,
95,201712,강원도,농사용,97653,53946859,2730805671,50.6,-2.1,8.6,-13.5,56.0,19.0,0.9,
96,201801,강원도,농사용,97639,56533792,2808580572,49.7,-3.8,9.1,-17.4,54.0,4.4,0.9,
97,201802,강원도,농사용,97651,59938093,2949450515,49.2,-1.6,10.9,-15.5,45.0,27.4,1.0,
98,201803,강원도,농사용,120129,52053807,2609994574,50.1,8.2,21.8,-5.9,56.0,53.6,1.3,
99,201804,강원도,농사용,98626,49967162,2503793776,50.1,13.2,28.5,1.3,53.0,112.6,1.4,
100,201805,강원도,농사용,99418,46083759,2204069617,47.8,17.9,29.6,5.0,63.0,211.3,1.2,
101,201806,강원도,농사용,100196,49561565,2490463974,50.2,23.0,32.5,13.7,58.0,131.8,1.2,
102,201807,강원도,농사용,100976,51242069,2596967159,50.7,27.1,36.6,15.4,66.0,122.5,1.1,
103,201808,강원도,농사용,101779,71667236,3424019242,47.8,27.4,38.8,18.6,65.0,258.2,1.3,6.3
104,201809,강원도,농사용,102576,69772359,3389725609,48.6,19.9,29.6,8.7,67.0,147.6,1.0,5.6
105,201810,강원도,농사용,102941,58307832,2945414698,50.5,11.6,25.0,0.2,69.0,89.5,0.8,4.6
106,201811,강원도,농사용,125453,73841565,3300277795,44.7,6.8,18.5,-3.7,67.0,45.0,0.6,4.3
107,201812,강원도,농사용,103185,54322167,2781537853,51.2,-1.1,12.7,-13.0,56.0,25.3,0.8,4.2
108,201001,경기도,농사용,153326,186803946,7935650411,42.5,-4.4,9.2,-18.6,73.0,26.9,1.5,3.8
109,201002,경기도,농사용,153304,181403588,7733923604,42.6,1.4,19.1,-11.5,69.0,56.7,1.6,5.0
110,201003,경기도,농사용,226035,142687608,6090434776,42.7,4.6,14.7,-3.6,69.0,78.7,2.3,6.3
111,201004,경기도,농사용,162002,143517898,6080191991,42.4,9.6,21.8,-0.8,65.0,58.6,2.2,5.2
112,201005,경기도,농사용,155320,128648259,5322057117,41.4,17.1,29.8,4.1,73.0,100.7,1.9,5.5
113,201006,경기도,농사용,156342,124066102,5150479804,41.5,23.1,33.3,12.5,73.0,116.1,1.6,5.3
114,201007,경기도,농사용,157147,116629292,5071289782,43.5,26.0,33.4,20.9,83.0,206.8,1.8,7.4
115,201008,경기도,농사용,158027,136174897,5866450458,43.1,26.9,34.2,21.4,86.0,372.8,1.6,7.4
116,201009,경기도,농사용,159558,140966896,6165763110,43.7,22.2,33.7,7.7,81.0,375.9,1.7,5.7
117,201010,경기도,농사용,160480,116559247,5231974492,44.9,14.4,24.7,-1.6,74.0,30.0,1.4,3.7
118,201011,경기도,농사용,232892,172125148,6653356381,38.7,6.4,18.0,-4.6,68.0,18.1,1.7,3.1
119,201012,경기도,농사용,168446,161893356,6763721202,41.8,-0.8,14.7,-14.3,69.0,29.3,1.8,3.9
120,201101,경기도,농사용,160858,198318250,8318063530,41.9,-7.2,3.2,-16.9,65.0,11.3,1.5,2.7
121,201102,경기도,농사용,160799,191045954,8051323199,42.1,0.6,13.4,-11.2,70.0,49.8,1.4,4.1
122,201103,경기도,농사용,233179,147100041,6277871886,42.7,3.5,16.9,-6.7,63.0,23.4,2.2,3.2
123,201104,경기도,농사용,170400,135205669,5787775248,42.8,10.1,21.0,0.2,67.0,186.4,2.0,4.7
124,201105,경기도,농사용,163873,117926947,5020534487,42.6,16.2,29.0,6.4,58.0,74.2,1.8,5.5
125,201106,경기도,농사용,165011,119776031,4996312170,41.7,21.1,32.6,11.7,73.0,391.5,1.9,6.1
126,201107,경기도,농사용,166098,106179422,4800488208,45.2,25.3,35.8,18.6,87.0,794.3,1.7,8.1
127,201108,경기도,농사용,167322,124283297,5609073818,45.1,26.1,35.6,18.6,83.0,315.1,1.8,7.6
128,201109,경기도,농사용,168613,138424710,5997135484,43.3,21.7,33.3,9.9,71.0,32.8,1.7,4.5
129,201110,경기도,농사용,169080,114029179,5145873624,45.1,13.9,23.8,1.2,70.0,38.4,1.1,3.9
130,201111,경기도,농사용,240907,164168033,6418576058,39.1,11.2,25.8,-3.8,71.0,46.3,1.6,5.9
131,201112,경기도,농사용,177060,155968494,6536403649,41.9,-0.4,9.9,-12.1,63.0,12.4,1.6,4.0
132,201201,경기도,농사용,169712,203514474,8351673542,41.0,-2.7,8.7,-12.7,63.0,9.9,1.5,3.5
133,201202,경기도,농사용,169647,208679898,8592441080,41.2,-1.9,12.5,-16.2,56.0,0.7,1.8,3.4
134,201203,경기도,농사용,240830,175205507,7391763935,42.2,5.1,17.7,-5.1,65.0,43.1,2.3,5.2
135,201204,경기도,농사용,178577,154934735,6581109468,42.5,12.1,29.1,0.8,66.0,125.5,2.2,4.5
136,201205,경기도,농사용,172128,135624867,5698531279,42.0,19.1,29.1,9.7,63.0,16.5,1.6,4.3
137,201206,경기도,농사용,173385,142989667,5910924840,41.3,23.6,33.9,14.9,67.0,100.8,2.1,5.3
138,201207,경기도,농사용,174673,127318655,5679052420,44.6,25.5,33.3,18.0,83.0,572.3,1.8,7.0
139,201208,경기도,농사용,176021,163341301,7017930665,43.0,27.3,37.4,17.9,78.0,426.2,2.3,6.9
140,201209,경기도,농사용,177209,151782150,6946161923,45.8,20.8,29.5,11.3,77.0,241.0,1.5,5.6
141,201210,경기도,농사용,177852,128608973,6031441387,46.9,14.8,26.1,2.1,71.0,98.6,1.3,3.4
142,201211,경기도,농사용,249243,204402990,7981411244,39.0,5.7,16.3,-4.2,71.0,66.5,1.7,4.7
143,201212,경기도,농사용,186119,201421314,8536268173,42.4,-3.9,9.6,-14.4,70.0,47.2,1.5,3.4
144,201301,경기도,농사용,177556,238336675,10143023962,42.6,-3.4,13.7,-18.1,71.0,23.1,1.4,4.1
145,201302,경기도,농사용,177983,225087787,9843474835,43.7,-1.0,15.2,-14.8,65.0,53.4,1.8,4.6
146,201303,경기도,농사용,246123,178862954,8046231878,45.0,4.8,25.0,-4.8,65.0,48.2,1.8,3.4
147,201304,경기도,농사용,185134,165557006,7523311731,45.4,9.7,22.4,-0.1,67.0,69.5,2.3,4.8
148,201305,경기도,농사용,178821,146073825,6576335860,45.0,17.6,31.1,6.8,71.0,129.0,1.7,4.6
149,201306,경기도,농사용,180078,142429850,6439712685,45.2,23.5,32.1,13.2,73.0,69.6,1.5,5.2
150,201307,경기도,농사용,181136,133348008,6380979185,47.9,25.5,31.1,19.6,84.0,405.9,1.9,8.4
151,201308,경기도,농사용,182587,167692249,7787264911,46.4,27.4,34.7,19.6,81.0,157.0,1.7,5.9
152,201309,경기도,농사용,183845,166263079,7693928173,46.3,21.7,31.2,10.4,72.0,183.6,1.7,5.3
153,201310,경기도,농사용,184262,137296026,6658368745,48.5,15.7,28.6,3.6,69.0,5.4,1.7,2.8
154,201311,경기도,농사용,252922,197277391,8350514868,42.3,6.2,21.8,-5.4,69.0,61.9,1.9,4.1
155,201312,경기도,농사용,191756,197938633,9151305095,46.2,0.0,11.5,-9.9,73.0,33.5,1.5,4.2
156,201401,경기도,농사용,184365,228490681,10586663236,46.3,-0.6,9.3,-10.8,61.0,9.9,1.4,3.3
157,201402,경기도,농사용,184368,222699245,10314304122,46.3,2.1,16.0,-9.6,61.0,16.5,1.8,4.3
158,201403,경기도,농사용,253036,179444399,8534056914,47.6,7.6,24.7,-4.2,61.0,10.9,2.1,4.0
159,201404,경기도,농사용,193465,158615844,7583476585,47.8,13.3,26.3,1.4,63.0,55.7,1.9,4.6
160,201405,경기도,농사용,187185,150374585,6989107336,46.5,18.2,33.2,6.0,63.0,64.4,2.2,3.2
161,201406,경기도,농사용,188058,149919279,7026837356,46.9,22.9,30.6,17.2,74.0,68.1,2.0,6.7
162,201407,경기도,농사용,188896,150764406,7236584295,48.0,25.6,34.6,19.7,79.0,264.0,1.9,7.0
163,201408,경기도,농사용,189812,172177591,8291428851,48.2,24.7,34.3,18.2,81.0,290.9,1.9,7.3
164,201409,경기도,농사용,190502,171489874,8218162343,47.9,21.8,31.4,12.8,73.0,92.0,1.5,5.1
165,201410,경기도,농사용,190877,145948590,7249515936,49.7,15.2,28.2,1.9,69.0,85.4,1.6,3.4
166,201411,경기도,농사용,259722,226325818,9570002160,42.3,8.5,21.3,-1.9,70.0,44.2,1.5,4.4
167,201412,경기도,농사용,198530,207677874,9803676448,47.2,-2.0,8.7,-11.1,60.0,27.1,2.0,3.8
168,201501,경기도,농사용,191164,243641898,11492858772,47.2,-0.5,9.3,-10.2,63.0,17.5,1.8,4.2
169,201502,경기도,농사용,191139,235374413,11085355448,47.1,1.3,12.9,-11.7,64.0,22.7,2.0,4.5
170,201503,경기도,농사용,259901,193536264,9251376016,47.8,6.0,21.8,-6.0,53.0,12.5,2.0,2.9
171,201504,경기도,농사용,200262,173685076,8345495747,48.0,13.1,27.4,3.0,63.0,99.2,2.1,5.0
172,201505,경기도,농사용,194040,159262979,7457786259,46.8,18.2,31.8,7.3,63.0,32.6,2.0,4.0
173,201506,경기도,농사용,195228,164299367,7635309110,46.5,23.1,33.6,13.9,66.0,30.2,1.9,5.7
174,201507,경기도,농사용,196451,155545077,7577694091,48.7,25.5,35.0,16.8,78.0,225.8,2.1,7.0
175,201508,경기도,농사용,197732,191426416,9078708521,47.4,26.2,35.3,18.2,78.0,71.0,1.6,5.6
176,201509,경기도,농사용,198536,191631444,9066702450,47.3,22.1,30.8,12.8,66.0,6.9,1.6,3.9
177,201510,경기도,농사용,198906,153827679,7744082191,50.3,15.3,26.7,-0.1,71.0,67.4,1.4,3.3
178,201511,경기도,농사용,268107,232989247,9903771951,42.5,9.5,20.7,-4.8,80.0,116.0,1.7,6.8
179,201512,경기도,농사용,206775,208758957,9936824229,47.6,2.4,13.4,-9.3,67.0,49.3,1.5,4.5
180,201601,경기도,농사용,199338,240111197,11426362071,47.6,-2.1,10.7,-16.2,59.0,4.6,1.7,4.0
181,201602,경기도,농사용,199287,256097037,12122892027,47.3,0.9,16.6,-10.5,59.0,52.6,1.9,4.0
182,201603,경기도,농사용,268272,207920494,9996320291,48.1,7.0,22.2,-7.0,58.0,54.8,1.7,3.9
183,201604,경기도,농사용,208795,175920240,8586729334,48.8,13.9,29.7,4.1,64.0,79.2,1.8,5.3
184,201605,경기도,농사용,202475,158659081,7618857135,48.0,19.1,31.8,8.1,65.0,156.4,2.0,4.7
185,201606,경기도,농사용,203476,165749877,7885289196,47.6,23.2,31.4,15.3,73.0,37.4,1.9,5.4
186,201607,경기도,농사용,204223,160001207,7928641188,49.6,26.0,34.2,19.8,83.0,317.7,1.8,7.2
187,201608,경기도,농사용,205262,214719180,10018644282,46.7,27.7,36.5,16.1,73.0,73.0,1.8,5.0
188,201609,경기도,농사용,206145,203978075,9685457283,47.5,22.7,31.5,14.1,75.0,67.8,1.7,6.4
189,201610,경기도,농사용,206764,158207872,8004388884,50.6,15.7,28.9,0.0,72.0,99.1,1.7,5.3
190,201611,경기도,농사용,271983,230349031,10028938268,43.5,7.0,20.0,-4.6,64.0,17.4,1.7,4.6
191,201612,경기도,농사용,218894,219769345,10418905118,47.4,1.7,14.6,-9.5,67.0,63.4,1.6,4.6
192,201701,경기도,농사용,207480,238627619,11428634252,47.9,-1.5,11.9,-13.6,65.0,19.4,1.7,3.4
193,201702,경기도,농사용,207542,256635203,12192422397,47.5,0.0,13.0,-9.8,60.0,22.5,2.0,2.9
194,201703,경기도,농사용,272634,205445946,9938720117,48.4,5.7,18.7,-5.6,58.0,9.0,1.9,3.9
195,201704,경기도,농사용,220713,183360543,8898056108,48.5,13.2,28.1,1.8,60.0,52.5,2.1,4.2
196,201705,경기도,농사용,210587,172227008,8067349938,46.8,18.4,30.3,8.6,63.0,22.5,2.0,3.6
197,201706,경기도,농사용,211957,178038690,8283567968,46.5,22.4,33.2,12.5,67.0,27.6,2.0,4.6
198,201707,경기도,농사용,212957,166861350,8343061627,50.0,26.5,35.8,21.4,88.0,684.5,1.6,7.7
199,201708,경기도,농사용,213768,200842160,9746775773,48.5,25.5,36.9,15.1,81.0,359.7,1.8,6.8
200,201709,경기도,농사용,214444,187773311,9210245219,49.0,21.2,29.8,8.6,72.0,26.1,1.6,4.1
201,201710,경기도,농사용,214794,158650489,8084521699,51.0,15.4,28.6,0.3,68.0,28.7,1.5,4.3
202,201711,경기도,농사용,281084,241893755,10483636704,43.3,5.7,20.0,-6.1,65.0,37.6,1.7,3.7
203,201712,경기도,농사용,226963,248475621,11632783408,46.8,-1.4,9.0,-11.5,62.0,38.5,1.8,4.0
204,201801,경기도,농사용,215270,270805975,12832831947,47.4,-3.6,8.9,-16.8,57.0,7.9,1.8,4.0
205,201802,경기도,농사용,215284,284911550,13439351071,47.2,-1.6,11.1,-14.6,54.0,29.1,2.0,3.7
206,201803,경기도,농사용,281429,212785680,10300520663,48.4,7.9,23.2,-6.2,69.0,86.0,2.1,5.0
207,201804,경기도,농사용,228745,184363588,9037535349,49.0,12.6,27.3,0.0,65.0,128.8,2.0,4.5
208,201805,경기도,농사용,217932,175555215,8372805223,47.7,17.9,29.5,6.9,73.0,196.4,2.0,5.4
209,201806,경기도,농사용,218694,182995313,8618265952,47.1,22.6,33.3,14.0,72.0,107.0,1.9,5.8
210,201807,경기도,농사용,219375,177540197,8716256257,49.1,27.5,37.5,18.5,75.0,222.7,1.8,4.7
211,201808,경기도,농사용,220221,254830836,11626589339,45.6,28.4,39.3,19.0,72.0,218.6,2.1,5.5
212,201809,경기도,농사용,221009,214109010,10335061884,48.3,21.1,30.7,9.2,71.0,61.7,1.9,5.0
213,201810,경기도,농사용,221467,170564677,8639909926,50.7,12.6,25.6,-0.2,73.0,132.7,1.4,3.6
214,201811,경기도,농사용,282461,243242999,10760022638,44.2,7.7,20.6,-4.3,71.0,78.1,1.3,3.9
215,201812,경기도,농사용,239352,246249557,11518716058,46.8,-0.3,13.4,-13.2,56.0,24.1,1.7,3.7
216,201001,경상남도,농사용,120120,146112344,6164399795,42.2,2.2,16.0,-8.0,45.0,61.0,2.0,2.5
217,201002,경상남도,농사용,120174,141899104,6017724457,42.4,5.1,18.2,-5.5,56.0,146.6,1.9,5.0
218,201003,경상남도,농사용,144928,112604936,4828846642,42.9,7.9,20.4,-2.3,58.0,137.2,2.2,6.5
219,201004,경상남도,농사용,121247,99401720,4356649222,43.8,11.4,22.3,2.3,60.0,163.0,2.1,5.6
220,201005,경상남도,농사용,122400,75940979,3460723415,45.6,17.7,29.3,6.9,70.0,229.0,2.1,5.1
221,201006,경상남도,농사용,123709,69040430,3139495604,45.5,22.3,31.7,10.9,73.0,71.9,1.7,6.0
222,201007,경상남도,농사용,124867,82916159,3627238714,43.7,25.4,32.6,20.6,84.0,375.6,1.7,7.4
223,201008,경상남도,농사용,126041,100273061,4329028325,43.2,27.7,34.5,23.4,81.0,214.8,2.1,5.5
224,201009,경상남도,농사용,127151,96223617,4237028617,44.0,23.7,33.2,14.1,74.0,262.5,1.7,5.1
225,201010,경상남도,농사용,127730,75458101,3516046911,46.6,17.3,26.6,5.0,65.0,67.5,1.6,4.4
226,201011,경상남도,농사용,152651,97840110,4214631080,43.1,9.8,19.1,0.5,53.0,16.0,1.7,2.0
227,201012,경상남도,농사용,127945,126916567,5396823225,42.5,4.0,17.4,-8.3,51.0,21.8,2.0,2.5
228,201101,경상남도,농사용,127869,170215471,7075644895,41.6,-1.1,6.6,-13.1,40.0,0.0,2.6,2.1
229,201102,경상남도,농사용,127974,172635401,7232474382,41.9,5.0,18.0,-3.9,57.0,74.7,1.7,4.4
230,201103,경상남도,농사용,152954,139122292,5893494363,42.4,7.1,22.3,-2.8,42.0,26.9,2.2,2.8
231,201104,경상남도,농사용,129718,114167051,4987219810,43.7,12.9,22.8,2.6,58.0,149.6,2.4,4.0
232,201105,경상남도,농사용,130971,77120166,3603619703,46.7,17.9,26.8,10.4,67.0,147.0,2.1,6.1
233,201106,경상남도,농사용,132156,74303329,3380712009,45.5,21.9,30.5,14.9,78.0,238.0,2.2,7.0
234,201107,경상남도,농사용,133355,90190156,3909461206,43.3,25.6,32.5,19.3,80.0,414.1,2.2,6.7
235,201108,경상남도,농사용,134934,104275733,4573884685,43.9,25.7,33.0,19.3,81.0,198.5,1.8,7.6
236,201109,경상남도,농사용,136460,101229396,4516933040,44.6,23.0,33.7,14.1,68.0,27.9,1.8,5.0
237,201110,경상남도,농사용,137191,82944502,3886795914,46.9,16.5,26.3,5.6,61.0,91.5,1.6,4.3
238,201111,경상남도,농사용,162193,103573206,4540147502,43.8,13.1,24.8,1.6,64.0,141.2,1.5,5.3
239,201112,경상남도,농사용,137789,136351925,5869698601,43.0,3.8,13.5,-5.4,44.0,4.6,2.1,3.2
240,201201,경상남도,농사용,138034,202018158,8322020622,41.2,2.2,11.7,-7.0,44.0,5.2,2.2,3.8
241,201202,경상남도,농사용,138257,201946768,8394156415,41.6,2.1,14.7,-10.3,45.0,11.0,2.1,4.3
