,place,date,평균기온(C),최고기온(C),최저기온(C),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량,고객호수,사용량(kWh),전기요금(원),평균판매단가(원/kWh),증감률 (%),생산지수(2015=100)
1690,15,11,6.1,18.7,-5.2,64.0,13.5,2.2,3.5,17457,2469670968,203083103695,82.2,12.7,91.9
1691,15,12,-0.3,16.5,-15.9,67.0,24.5,2.7,4.3,17569,2637407645,215215497762,81.6,6.9,89.9
1692,15,1,-6.9,3.5,-18.3,65.0,7.9,2.2,3.6,17634,2710027058,218826178466,80.7,12.1,89.4
1693,15,2,0.9,13.9,-11.6,65.0,31.0,1.9,3.9,17665,2404219141,196221209257,81.6,8.3,80.2
1694,15,3,3.6,19.0,-6.7,55.0,26.5,3.0,3.0,17703,2666014109,184860658459,69.3,5.9,93.8
1695,15,4,10.6,25.0,-1.3,56.0,133.2,2.7,4.6,17755,2596044287,180768962942,69.6,5.2,89.5
1696,15,5,18.1,29.9,6.4,61.0,103.3,2.4,5.4,17796,2700253911,183346616142,67.9,11.0,94.3
1697,15,6,22.4,32.5,13.1,70.0,374.6,2.1,6.1,17865,2737937858,188565826210,68.9,6.9,96.0
1698,15,7,25.6,33.7,18.1,82.0,645.1,1.8,7.9,17915,2806149172,242494318637,86.4,6.7,94.4
1699,15,8,25.5,34.3,16.7,81.0,268.2,1.9,7.5,17956,2758875462,252494500125,91.5,0.3,87.7
1700,15,9,20.6,32.5,8.8,72.0,153.2,1.8,4.4,18025,2682313327,197220350142,73.5,7.5,92.4
1701,15,10,12.7,24.9,-0.9,69.0,26.5,1.5,4.1,18101,2670575474,193215730052,72.3,5.7,98.5
1702,15,11,10.7,25.3,-4.1,69.0,65.8,2.1,5.8,18162,2664868654,236266225859,88.7,4.0,95.5
1703,15,12,-0.4,10.1,-13.4,63.0,10.5,2.0,4.7,18240,2759003829,264027158536,95.7,6.2,95.4
1704,15,1,-2.7,9.6,-12.8,65.0,14.5,2.0,4.4,18329,2777649818,263183203125,94.8,-0.2,89.2
1705,15,2,-2.0,13.1,-17.8,56.0,2.3,2.2,4.1,18348,2683664545,262320276471,97.7,13.6,91.1
1706,15,3,4.9,20.7,-5.6,61.0,44.9,2.9,5.3,18380,2887761579,224163508983,77.6,5.2,98.6
1707,15,4,12.3,29.7,-0.9,57.0,81.6,2.9,4.3,18420,2796588669,215523825005,77.1,5.2,94.2
1708,15,5,19.2,29.5,7.8,57.0,16.8,1.9,4.3,18480,2881099880,221301022734,76.8,0.3,94.5
1709,15,6,23.3,32.7,13.5,64.0,75.1,2.0,5.1,18505,2848704385,220409075416,77.4,0.0,96.0
1710,15,7,25.8,34.7,19.0,79.0,252.5,1.7,6.7,18545,2946596432,285294270366,96.8,-1.9,92.6
1711,15,8,26.7,36.4,16.9,78.0,483.7,2.2,6.9,18585,2855009092,296216135462,103.8,0.0,87.7
1712,15,9,20.0,30.3,9.9,79.0,190.1,1.6,5.7,18632,2813469017,235789931195,83.8,-2.2,90.4
1713,15,10,13.7,25.9,0.1,72.0,66.6,1.7,3.3,17582,2670325673,219737417307,82.3,-3.3,95.3
1714,15,11,5.5,17.9,-5.1,68.0,52.6,2.3,5.1,17639,2701278085,278560295378,103.1,-1.3,94.3
1715,15,12,-3.9,8.4,-15.9,70.0,56.0,2.0,4.6,17721,2843795578,283702604179,99.8,-3.1,92.5
1716,15,1,-3.6,13.7,-19.2,70.0,28.5,1.9,4.2,17758,2907993423,302317850633,104.0,8.6,96.9
1717,15,2,-0.9,17.5,-14.3,60.0,35.2,2.4,4.9,17776,2474100582,269905284511,109.1,-8.0,83.8
1718,15,3,5.1,26.7,-5.9,59.0,40.0,2.6,3.5,17807,2833149880,242846046429,85.7,-2.1,96.5
1719,15,4,9.8,27.1,-2.0,59.0,56.3,3.0,4.7,17821,2785222492,240877731367,86.5,0.1,94.3
1720,15,5,18.0,32.1,4.9,64.0,123.5,2.0,4.1,17886,2888411065,247173808458,85.6,3.8,98.2
1721,15,6,23.5,32.4,10.8,71.0,102.1,1.7,5.3,17945,2885636219,244668075648,84.8,2.7,98.6
1722,15,7,26.6,32.6,20.7,83.0,308.2,1.9,7.8,18007,3014953399,325980337667,108.1,8.6,100.5
1723,15,8,27.1,35.6,18.4,82.0,173.6,1.6,5.1,18070,2946833344,315089128206,106.9,11.3,97.6
1724,15,9,20.9,30.8,8.4,79.0,117.5,1.6,5.3,18144,2906755768,248274206800,85.4,3.3,93.3
1725,15,10,14.8,28.0,1.2,75.0,12.2,1.6,3.0,18203,3104137197,261524893047,84.3,12.5,107.3
1726,15,11,6.1,21.9,-7.4,73.0,58.2,2.1,5.1,18246,3065227401,331919822754,108.3,9.3,103.0
1727,15,12,0.1,12.7,-10.3,75.0,40.3,1.7,4.7,18321,3120490951,343616192471,110.1,10.8,102.4
1728,15,1,-0.8,10.3,-11.4,64.0,4.9,1.8,3.3,18406,3115867004,341370586997,109.6,-2.0,95.0
1729,15,2,1.8,15.1,-8.3,63.0,15.1,1.9,4.7,18444,2820068512,319727119272,113.4,5.0,88.0
1730,15,3,7.4,25.8,-6.9,60.0,40.9,2.3,3.8,18462,3135028110,278137994989,88.7,3.0,99.5
1731,15,4,13.4,27.0,-1.8,57.0,62.1,2.1,4.4,18493,3036490025,272620488831,89.8,4.6,98.6
1732,15,5,18.8,33.9,4.5,57.0,34.6,2.4,3.1,18541,3088470074,270991812021,87.7,-1.8,96.5
1733,15,6,22.8,31.0,15.4,70.0,73.9,1.9,6.4,18590,3105457292,337640524787,108.7,-0.4,98.2
1734,15,7,25.4,34.6,17.7,78.0,239.0,1.8,7.2,18673,3209812699,366361130214,114.1,1.2,101.7
1735,15,8,24.0,32.9,18.1,82.0,218.7,1.8,7.6,18766,3107585218,344832450374,111.0,0.4,97.9
1736,15,9,20.8,31.9,10.9,71.0,144.0,1.5,5.1,18812,3005784134,270465670293,90.0,2.9,96.0
1737,15,10,14.0,27.5,0.1,69.0,119.5,1.7,3.4,18860,3131099113,275901904323,88.1,-5.4,101.5
1738,15,11,7.7,18.8,-4.1,70.0,28.9,1.7,4.8,18911,3075082177,341048881062,110.9,-3.8,99.1
1739,15,12,-2.1,9.4,-14.5,64.0,38.9,2.3,5.0,18968,3152811293,353697960342,112.2,5.1,107.6
1740,15,1,-0.8,9.8,-11.2,71.0,12.7,2.1,4.7,19011,3147024010,350934012197,111.5,3.1,97.9
1741,15,2,1.1,12.3,-12.8,68.0,21.5,2.3,,19065,2795403858,310700576075,111.1,-0.8,87.3
1742,15,3,5.7,22.7,-7.1,56.0,23.3,2.3,,19092,3040132620,274299224975,90.2,2.9,102.4
1743,15,4,12.7,26.6,1.3,66.0,87.6,2.3,,19122,2972435930,268931324610,90.5,-0.4,98.2
1744,15,5,18.4,31.5,4.6,62.0,27.5,2.1,,19156,2966776291,263011272617,88.7,-1.9,94.6
1745,15,6,22.6,34.2,12.4,71.0,86.0,1.8,,19221,3082420696,349623025995,113.4,7.2,105.3
1746,15,7,24.9,33.2,13.9,79.0,136.8,1.8,,19281,3232902090,372941921539,115.4,3.3,105.1
1747,15,8,25.3,36.3,17.2,80.0,64.2,1.5,,19327,3114059681,348704053420,112.0,2.3,100.2
1748,15,9,20.5,30.4,10.6,74.0,29.0,1.4,,19408,2995606632,271099022581,90.5,4.3,100.1
1749,15,10,14.5,25.6,-1.5,74.0,69.0,1.6,,19453,3068806460,274158416683,89.3,1.0,102.5
1750,15,11,9.3,21.5,-3.8,84.0,128.6,1.6,,19508,3045923360,338358143155,111.1,3.7,102.8
1751,15,12,2.3,12.9,-9.2,75.0,41.8,1.7,,19566,3124892243,350178894482,112.1,-3.6,103.7
1752,15,1,-2.3,12.9,-18.6,71.0,8.0,1.8,,19629,3153090875,348560393975,110.5,0.9,98.8
1753,15,2,0.7,18.4,-11.7,67.0,43.6,2.3,,19691,2919510344,323235594384,110.7,1.4,88.5
1754,15,3,6.4,22.2,-10.4,61.0,16.5,2.1,,19751,3056087410,278122374786,91.0,4.5,107.0
1755,15,4,13.6,28.7,1.0,58.0,118.3,1.7,,19816,3034071106,272330582095,89.8,4.5,102.6
1756,15,5,18.2,30.4,5.6,59.0,107.2,1.6,,19885,3066638762,273650882254,89.2,14.0,107.8
1757,15,6,22.3,31.1,11.7,70.0,36.2,1.4,,19959,3032044725,343183065462,113.2,-0.3,105.0
1758,15,7,25.0,33.3,18.2,82.0,364.3,1.3,,20015,3242843518,366020503713,112.9,1.6,106.8
1759,15,8,26.0,35.1,14.9,75.0,82.0,1.3,,20058,3219686467,368269118601,114.4,4.5,104.7
1760,15,9,21.0,30.4,9.9,79.0,55.0,1.2,,20119,3042205850,278022953351,91.4,5.0,105.1
1761,15,10,14.5,27.5,-2.3,77.0,95.9,1.3,,20145,3167158761,282558338726,89.2,12.8,115.6
1762,15,11,5.9,21.2,-6.7,69.0,33.5,1.2,,20194,3147657243,356187048329,113.2,16.3,119.6
1763,15,12,1.1,14.0,-12.0,71.0,44.3,1.2,,20274,3261837577,370513520190,113.6,17.0,121.3
1764,15,1,-1.9,12.4,-15.9,67.0,13.9,1.3,,20332,3217594364,356027042246,110.7,9.0,107.7
1765,15,2,-0.1,13.3,-11.1,60.0,32.2,1.6,,20355,3026453135,346916852658,114.6,21.1,107.2
1766,15,3,5.6,18.6,-6.8,52.0,6.5,1.6,,20400,3252717500,294904368033,90.7,19.7,128.1
1767,15,4,13.1,27.6,-1.0,53.0,42.9,1.9,,20464,3142767753,283501378335,90.2,18.5,121.6
1768,15,5,17.7,31.0,5.5,58.0,14.3,1.5,,20534,3205700454,286893657005,89.5,15.7,124.7
1769,15,6,21.5,33.6,9.1,58.0,15.6,1.6,,20621,3223742594,366015961754,113.5,19.7,125.7
1770,15,7,25.5,33.0,19.4,78.0,788.1,1.2,,20704,3416005069,387870236189,113.5,18.0,126.0
1771,15,8,24.4,35.2,14.6,72.0,291.5,1.4,,20753,3348343399,382803545464,114.3,16.9,122.4
1772,15,9,19.4,28.3,6.8,63.0,43.3,1.2,,20793,3263059312,299594499515,91.8,22.7,129.0
1773,15,10,13.6,26.6,-3.2,77.0,14.1,1.2,,20838,3156663318,277493233212,87.9,7.4,124.2
1774,15,11,4.7,19.3,-7.1,66.0,23.8,1.4,,20896,3280187020,371766107290,113.3,8.6,129.9
1775,15,12,-1.8,14.6,-15.1,65.0,18.8,1.5,,20959,3326262360,371283210437,111.6,2.9,124.8
1776,15,1,-4.2,8.2,-20.6,65.0,14.0,1.4,,21040,3382698438,382121952416,113.0,16.7,125.7
1777,15,2,-2.0,13.0,-19.0,56.0,31.6,1.6,,21100,3090634798,346030296307,112.0,1.7,109.0
1778,15,3,7.4,24.1,-7.8,69.0,62.2,1.9,,21108,3325290124,300877517464,90.5,2.3,131.0
1779,15,4,12.4,29.1,-2.2,61.0,117.0,2.1,,21181,3230926584,292493265828,90.5,2.8,125.0
1780,15,5,17.5,29.6,5.2,67.0,82.7,1.8,,21235,3324512436,295029909779,88.7,-0.6,123.9
1781,15,6,21.9,32.6,11.5,65.0,88.9,1.6,,21296,3289887646,366466863859,111.4,-0.8,124.7
1782,15,7,26.3,35.9,16.5,70.0,185.8,1.5,,21368,3488451079,397291826762,113.9,1.8,128.3
1783,15,8,27.2,37.8,17.0,66.0,282.7,1.7,5.9,21432,3482154319,397643678457,114.2,5.6,129.2
1784,15,9,19.3,28.8,7.4,70.0,124.6,1.6,5.4,21505,3251631341,293284703022,90.2,-6.6,120.5
1785,15,10,11.1,24.3,-1.4,70.0,99.8,1.3,4.2,21561,3371245509,300229566920,89.1,3.5,128.5
1786,15,11,6.2,19.3,-5.5,68.0,48.3,0.9,3.9,21585,3342937344,378228369292,113.1,-4.2,124.4
1787,15,12,-1.2,14.5,-15.2,57.0,25.8,1.2,4.3,21646,3496158995,387141302903,110.7,0.6,125.6
1788,15,1,-1.8,8.2,-13.2,54.0,0.6,1.2,3.7,21685,3532399257,396191300623,112.2,-5.7,118.5
1789,15,2,0.4,13.4,-10.5,54.0,25.5,1.3,5.5,21724,3089692703,344901758640,111.6,-8.3,99.9
1790,15,3,6.2,20.1,-5.1,,26.9,1.7,4.8,21750,3383257432,304296758188,89.9,-11.1,116.5
1791,15,5,17.2,30.7,2.2,56.0,15.1,1.6,3.8,21830,3467630476,309650183048,89.3,-5.7,116.8
